video_source,video_filename,video_stem,video_path,tracks_json_path,summary_json_path,updated_at_utc,n_tracks,num_tracks,mean_coverage,median_coverage,25_coverage,mean_fragments,median_fragments,mean_gap_len_mean,median_gap_len_mean,pct_tracks_with_fragments,mean_speed,mean_mean_speed,max_speed,mean_max_speed,mean_team_flip_rate,mean_team_flip_dynamic,entropy,color_var,color_diff,bbox_size,confidence,ball_coverage,ball_tracks,position_role_online_applied,special_seed_processed_frames,special_seed_frames_with_role_predictions,special_seed_position_role_frame_predictions,special_seed_position_role_player_predictions,special_seed_special_seed_assigned_frames,special_seed_special_seed_carry_frames,special_seed_special_seed_unassigned_frames,special_seed_stable_role_tracks_frozen,special_seed_special_ids
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (69).mp4,C35bd9041_0 (69).mp4,C35bd9041_0 (69),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (69).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_69_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_69_summary.json,2026-03-13T22:20:03.293741+00:00,22,22,0.5266060606060606,0.4933333333333333,0.37233333333333335,20.636363636363637,22.0,10.441411528148775,11.0467720685112,0.9545454545454546,2.919071642164098,3.7273785568608844,32.71027869072916,16.980577218350252,0.0,0.0,-1.4428232973175175e-12,119.5614788932979,4.32109240969029,0.3214942480458091,0.7789174138508994,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (7).mp4,C35bd9041_0 (7).mp4,C35bd9041_0 (7),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (7).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_7_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_7_summary.json,2026-03-13T19:48:30.491839+00:00,24,22,0.5365454545454544,0.5880000000000001,0.437,37.5,39.0,6.793123459574907,6.5,0.9090909090909091,2.7909837568243865,2.668822602686324,25.814208541121857,15.165771754239309,0.0,0.0,-1.4428232973175175e-12,100.52017241130604,3.7040237250115293,0.2744210524280388,0.8032641328582556,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (70).mp4,C35bd9041_0 (70).mp4,C35bd9041_0 (70),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (70).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_70_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_70_summary.json,2026-03-13T22:21:07.415608+00:00,23,22,0.6655757575757577,0.6739999999999999,0.5683333333333334,30.545454545454547,28.5,8.141178704367746,7.363333333333333,1.0,2.4751152291393383,2.4993419504903938,41.11583461367956,16.84339286974769,0.0,0.0,-1.4428232973175175e-12,141.23143385057102,4.655562354355921,0.33230431703949675,0.7789809798531191,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (71).mp4,C35bd9041_0 (71).mp4,C35bd9041_0 (71),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (71).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_71_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_71_summary.json,2026-03-13T22:25:56.186050+00:00,23,22,0.5721818181818181,0.5813333333333333,0.5476666666666666,37.45454545454545,40.5,12.197815107650484,5.834183673469388,0.9545454545454546,3.291066070425061,3.2080327331532335,71.65135053327256,22.071124715858712,0.0,0.0,-1.4428232973175175e-12,120.17206324418277,4.361506333369257,0.40537921408377453,0.7776101663189721,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (72).mp4,C35bd9041_0 (72).mp4,C35bd9041_0 (72),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (72).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_72_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_72_summary.json,2026-03-13T22:26:46.849203+00:00,23,22,0.5346666666666667,0.544,0.4543333333333333,32.18181818181818,34.0,9.365564378244573,8.129901960784313,0.9090909090909091,3.1658057013247913,3.0074670988827403,30.836849714770704,16.563430852194447,0.0,0.0,-1.4428232973175175e-12,185.23875593921323,5.259347958580937,0.36464361426501285,0.7968588948872106,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (73).mp4,C35bd9041_0 (73).mp4,C35bd9041_0 (73),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (73).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_73_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_73_summary.json,2026-03-13T22:28:17.169797+00:00,24,22,0.5006060606060606,0.5293333333333333,0.387,40.27272727272727,40.5,9.976989618990345,7.919767441860465,1.0,3.022188502442125,2.98897524176799,28.97344060539186,14.69587951679095,0.0,0.0,-1.4428232973175175e-12,184.58116401175872,5.238557109530245,0.38764547256009896,0.7748949001169166,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (74).mp4,C35bd9041_0 (74).mp4,C35bd9041_0 (74),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (74).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_74_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_74_summary.json,2026-03-13T22:45:41.143169+00:00,25,22,0.6628996316339987,0.6285642821410705,0.5944222111055528,60.68181818181818,61.5,11.321916153213818,10.905393835616438,1.0,2.776746711278759,2.7701112783650887,78.52411669784294,24.348757426668875,0.0,0.0,-1.4428232973175175e-12,182.15123869601868,4.026984836759062,0.4279310345565058,0.7953508146465746,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (75).mp4,C35bd9041_0 (75).mp4,C35bd9041_0 (75),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (75).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_75_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_75_summary.json,2026-03-13T22:34:58.088315+00:00,24,22,0.6282424242424243,0.606,0.5086666666666667,27.954545454545453,23.0,11.168334876593999,9.107060185185185,0.9545454545454546,2.543338096143315,2.424091678691086,42.525919424035536,19.475324028881015,0.0,0.0,-1.4428232973175175e-12,146.2356153952258,3.8194895130076945,0.28852540683176464,0.797312211626,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (76).mp4,C35bd9041_0 (76).mp4,C35bd9041_0 (76),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (76).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_76_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_76_summary.json,2026-03-13T22:36:21.640144+00:00,25,20,0.6735333333333333,0.664,0.5890000000000001,40.2,39.5,6.3986540302762505,5.0931419457735245,1.0,2.686767793332005,2.7436094762236207,91.09208459889864,29.1358804945558,0.0,0.0,-1.4428232973175173e-12,132.18267750885167,3.8387973352308196,0.34671332862656923,0.7963665172816015,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (77).mp4,C35bd9041_0 (77).mp4,C35bd9041_0 (77),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (77).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_77_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_77_summary.json,2026-03-13T22:42:41.031342+00:00,25,22,0.6518181818181819,0.698,0.6013333333333333,31.727272727272727,27.5,8.803602916753292,8.061274509803921,1.0,2.450136959794392,2.5008614750851113,35.80596862589568,18.308643190015257,0.0,0.0,-1.4428232973175175e-12,143.92641368858605,3.9216654252349197,0.29073600047713666,0.7916567615756193,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (78).mp4,C35bd9041_0 (78).mp4,C35bd9041_0 (78),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (78).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_78_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_78_summary.json,2026-03-13T22:44:21.050645+00:00,23,22,0.5862424242424242,0.5826666666666667,0.4706666666666667,23.454545454545453,22.5,11.852623827708111,7.864450127877238,0.9545454545454546,3.0808812095871114,3.1823056427025453,53.77567396215767,19.670323147482442,0.0,0.0,-1.4428232973175175e-12,151.60895815452778,4.297509160009571,0.33468467815595,0.7864330360402533,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (79).mp4,C35bd9041_0 (79).mp4,C35bd9041_0 (79),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (79).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_79_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_79_summary.json,2026-03-13T22:50:26.911394+00:00,25,21,0.5403809523809523,0.4866666666666667,0.472,28.952380952380953,26.0,11.87577585132158,11.65625,1.0,3.282831420395331,3.4253231428780273,33.18993872582452,20.24647284714407,0.0,0.0,-1.4428232973175173e-12,204.24203511607578,3.816545403286449,0.3506480477447907,0.8069782264836178,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (8).mp4,C35bd9041_0 (8).mp4,C35bd9041_0 (8),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (8).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_8_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_8_summary.json,2026-03-13T19:54:16.210763+00:00,22,22,0.5249090909090909,0.5860000000000001,0.47533333333333333,21.454545454545453,24.5,6.898782452258365,7.431034482758621,0.8181818181818182,2.9553577641835047,2.9034735100534994,61.3759014221088,19.768896067227164,0.0,0.0,-1.4428232973175175e-12,134.5762702063499,5.242737430648985,0.2957029232835507,0.796179622026326,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (80).mp4,C35bd9041_0 (80).mp4,C35bd9041_0 (80),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (80).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_80_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_80_summary.json,2026-03-13T22:52:16.523531+00:00,22,22,0.46315151515151515,0.47333333333333333,0.445,35.59090909090909,36.0,10.17856187085602,10.243620414673046,0.9545454545454546,3.434235716540452,3.2928435698748775,65.07694688182265,25.72841013978264,0.0,0.0,-1.4428232973175175e-12,195.01108996963782,4.517369921391072,0.3228927192621399,0.748226174142242,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (81).mp4,C35bd9041_0 (81).mp4,C35bd9041_0 (81),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (81).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_81_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_81_summary.json,2026-03-13T22:54:30.635049+00:00,24,22,0.5484848484848484,0.5533333333333333,0.492,51.31818181818182,50.0,5.62788532204541,5.804545454545455,0.9545454545454546,3.160900085158935,2.985418167666043,90.88127275098246,44.899123296493,0.0,0.0,-1.4428232973175175e-12,213.98627695699022,4.52353492003205,0.3544495595547096,0.7189994608871263,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (82).mp4,C35bd9041_0 (82).mp4,C35bd9041_0 (82),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (82).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_82_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_82_summary.json,2026-03-13T22:58:33.975101+00:00,22,22,0.7024848484848484,0.7413333333333334,0.6676666666666666,24.454545454545453,24.0,6.999459198907702,8.027777777777777,0.9545454545454546,1.73380877721151,1.6535525860533005,76.13187160544811,28.015918800012194,0.0,0.0,-1.4428232973175175e-12,307.34563079464516,6.101836683560472,0.23737202053064468,0.7247453467738125,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (83).mp4,C35bd9041_0 (83).mp4,C35bd9041_0 (83),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (83).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_83_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_83_summary.json,2026-03-13T23:07:55.348893+00:00,24,22,0.4028150438855791,0.45422711355677836,0.27538769384692346,60.90909090909091,60.5,30.23852945780893,14.758620689655173,1.0,2.5598863512149945,2.5630364582147362,149.98695907939984,69.66928192702204,0.0,0.0,-1.4428232973175175e-12,378.3594315759821,3.4812861482806423,0.3565661402386568,0.7769085102660934,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (9).mp4,C35bd9041_0 (9).mp4,C35bd9041_0 (9),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/C35bd9041_0/C35bd9041_0 (9).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_9_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/C35bd9041_0_9_summary.json,2026-03-13T19:55:38.539737+00:00,23,22,0.5269090909090909,0.582,0.5326666666666666,28.90909090909091,32.5,7.41166310388553,8.331792318634424,0.9090909090909091,3.214864152585198,2.7865696361636036,49.908664427596555,17.421890440323622,0.0,0.0,-1.4428232973175175e-12,165.12028736901013,5.240360582240166,0.40443774021435336,0.6798855408700298,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (1).mp4,D35bd9041_1 (1).mp4,D35bd9041_1 (1),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (1).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_1_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_1_summary.json,2026-03-13T23:01:29.091723+00:00,22,22,0.4756969696969696,0.5066666666666666,0.3753333333333333,69.27272727272727,75.0,5.941674938420506,4.4719540229885055,0.9545454545454546,1.662806392079931,1.6202826523531018,78.65845902813128,31.296815210431078,0.0,0.0,-1.4428232973175175e-12,174.97827807276892,2.701424025017087,0.26306394260365734,0.78026274849483,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (10).mp4,D35bd9041_1 (10).mp4,D35bd9041_1 (10),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (10).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_10_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_10_summary.json,2026-03-13T23:24:00.890897+00:00,25,22,0.41751515151515156,0.4826666666666667,0.2826666666666667,36.72727272727273,41.5,8.339710948327793,7.361111111111111,0.8636363636363636,1.407577424348322,1.6101982314640362,58.90161218729005,16.76145123715538,0.0,0.0,-1.4428232973175175e-12,95.94383568660047,2.5790581754425257,0.2608349733116621,0.7888828483557383,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (11).mp4,D35bd9041_1 (11).mp4,D35bd9041_1 (11),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (11).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_11_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_11_summary.json,2026-03-13T23:26:45.389945+00:00,23,22,0.4510303030303031,0.4686666666666667,0.39666666666666667,35.31818181818182,37.5,7.332768856447936,7.458888888888889,0.8636363636363636,1.5635625380758253,1.4370281015535495,64.58297337800977,18.884142772058624,0.0,0.0,-1.4428232973175175e-12,112.11798617085502,2.8256206136887374,0.2652472608406773,0.8039471177273662,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (12).mp4,D35bd9041_1 (12).mp4,D35bd9041_1 (12),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (12).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_12_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_12_summary.json,2026-03-13T23:26:32.023316+00:00,23,22,0.3775151515151515,0.38666666666666666,0.2306666666666667,35.86363636363637,36.0,9.676423169344174,7.198106591865358,0.8636363636363636,1.7408958492901327,1.5969718846728727,137.47528501206367,26.903772674337404,0.0,0.0,-1.4428232973175175e-12,185.3901339311419,3.5976580605661552,0.2804942624973763,0.7771253897539243,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (13).mp4,D35bd9041_1 (13).mp4,D35bd9041_1 (13),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (13).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_13_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_13_summary.json,2026-03-13T23:30:00.048451+00:00,23,22,0.36957575757575756,0.32666666666666666,0.244,34.72727272727273,35.5,12.668594164466402,6.689100655151876,0.8181818181818182,1.8690563068078194,1.8735537028605476,97.22090512665919,22.513856858379526,0.0,0.0,-1.4428232973175175e-12,204.26623398488456,3.683519717318974,0.27992090972112754,0.7569731073085404,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (14).mp4,D35bd9041_1 (14).mp4,D35bd9041_1 (14),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (14).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_14_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_14_summary.json,2026-03-13T23:32:51.349680+00:00,23,22,0.4047272727272727,0.44066666666666665,0.2843333333333333,38.81818181818182,39.5,36.92611576143783,7.310338680926916,0.9090909090909091,1.655659500407186,1.7764421992817054,85.63837612831051,27.35676899392945,0.0,0.0,-1.4428232973175175e-12,97.65320858115405,4.134702682603649,0.2708006461278792,0.7063764883340325,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (15).mp4,D35bd9041_1 (15).mp4,D35bd9041_1 (15),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (15).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_15_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_15_summary.json,2026-03-13T23:33:08.044021+00:00,23,22,0.5083030303030301,0.5353333333333333,0.466,22.181818181818183,24.0,12.247819281204311,11.941176470588236,0.9090909090909091,2.1777536523221124,2.1823688855521928,77.82280462248056,22.54370293154759,0.0,0.0,-1.4428232973175175e-12,183.8010534128031,4.269862289031066,0.3050427437386274,0.7403402395036719,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (16).mp4,D35bd9041_1 (16).mp4,D35bd9041_1 (16),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/D35bd9041_1/D35bd9041_1 (16).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_16_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/D35bd9041_1_16_summary.json,2026-03-13T23:36:36.805239+00:00,24,22,0.6868484848484848,0.7406666666666666,0.5666666666666667,21.363636363636363,22.0,8.759113952388772,6.1764705882352935,0.9545454545454546,1.1327509650170735,1.1381945802191555,65.42583806380317,16.646623384897058,0.0,0.0,-1.4428232973175175e-12,82.16971616926001,3.399202304812574,0.26352593578107164,0.7094457793478005,,,,,,,,,,,,
